congress,convened,bioguide,name,state,senate_class,party,party_raw,birthday,age_years,age_days,age_exact
96,1979-01-15,P000553,William Proxmire,WI,1,Democratic,Democrat,1915-11-11,63,65,63.1781
96,1979-01-15,S000776,Robert Theodore Stafford,VT,1,Republican,Republican,1913-08-08,65,160,65.4384
96,1979-01-15,S000852,John Cornelius Stennis,MS,1,Democratic,Democrat,1901-08-03,77,165,77.4521
96,1979-01-15,W000253,Lowell Palmer Weicker,CT,1,Republican,Republican,1931-05-16,47,244,47.6685
96,1979-01-15,Z000013,Edward Zorinsky,NE,1,Democratic,Democrat,1928-11-11,50,65,50.1781
96,1979-01-15,A000219,William Lester Armstrong,CO,2,Republican,Republican,1937-03-16,41,305,41.8356
96,1979-01-15,B000647,Rudolph Eli Boschwitz,MN,2,Republican,Republican,1930-11-07,48,69,48.189
96,1979-01-15,H000951,Gordon John Humphrey,NH,2,Republican,Republican,1940-10-09,38,98,38.2685
96,1979-01-15,M000346,James Albertus McClure,ID,2,Republican,Republican,1924-12-27,54,19,54.0521
96,1979-01-15,C000877,Alan Cranston,CA,3,Democratic,Democrat,1914-06-19,64,210,64.5753
96,1979-01-15,G000072,Edwin Jacob Garn,UT,3,Republican,Republican,1932-10-12,46,95,46.2603
96,1979-01-15,B000401,Lloyd Millard Bentsen,TX,1,Democratic,Democrat,1921-02-11,57,338,57.926
96,1979-01-15,B001077,Quentin Northrup Burdick,ND,1,Democratic,Democrat,1908-06-19,70,210,70.5753
96,1979-01-15,D000030,John Claggett Danforth,MO,1,Republican,Republican,1936-09-05,42,132,42.3616
96,1979-01-15,D000185,Dennis Webster DeConcini,AZ,1,Democratic,Democrat,1937-05-08,41,252,41.6904
96,1979-01-15,D000566,David Ferdinand Durenberger,MN,1,Republican,Republican,1934-08-19,44,149,44.4082
96,1979-01-15,H000456,Henry John Heinz,PA,1,Republican,Republican,1938-10-23,40,84,40.2301
96,1979-01-15,M000250,Spark Masayuki Matsunaga,HI,1,Democratic,Democrat,1916-10-08,62,99,62.2712
96,1979-01-15,M000678,Howard Morton Metzenbaum,OH,1,Democratic,Democrat,1917-06-04,61,225,61.6164
96,1979-01-15,R000249,Donald Wayne Riegle,MI,1,Democratic,Democrat,1938-02-04,40,345,40.9452
96,1979-01-15,S000068,James Ralph Sasser,TN,1,Democratic,Democrat,1936-09-30,42,107,42.2932
96,1979-01-15,W000092,Malcolm Wallop,WY,1,Republican,Republican,1933-02-27,45,322,45.8822
96,1979-01-15,B000639,David Lyle Boren,OK,2,Democratic,Democrat,1941-04-21,37,269,37.737
96,1979-01-15,B001225,William Warren Bradley,NJ,2,Democratic,Democrat,1943-07-28,35,171,35.4685
96,1979-01-15,C000598,William Sebastian Cohen,ME,2,Republican,Republican,1940-08-28,38,140,38.3836
96,1979-01-15,E000284,J. James Exon,NE,2,Democratic,Democrat,1921-08-09,57,159,57.4356
96,1979-01-15,H000343,Mark Odom Hatfield,OR,2,Republican,Republican,1922-07-12,56,187,56.5123
96,1979-01-15,H000445,Howell Thomas Heflin,AL,2,Democratic,Democrat,1921-06-19,57,210,57.5753
96,1979-01-15,J000189,John Bennett Johnston,LA,2,Democratic,Democrat,1932-06-10,46,219,46.6
96,1979-01-15,K000017,Nancy Landon Kassebaum,KS,2,Republican,Republican,1932-07-29,46,170,46.4658
96,1979-01-15,N000171,Samuel Augustus Nunn,GA,2,Democratic,Democrat,1938-09-08,40,129,40.3534
96,1979-01-15,P000193,Claiborne de Borda Pell,RI,2,Democratic,Democrat,1918-11-22,60,54,60.1479
96,1979-01-15,P000513,Larry Lee Pressler,SD,2,Republican,Republican,1942-03-29,36,292,36.8
96,1979-01-15,P000556,David Hampton Pryor,AR,2,Democratic,Democrat,1934-08-29,44,139,44.3808
96,1979-01-15,S000429,Alan Kooi Simpson,WY,2,Republican,Republican,1931-09-02,47,135,47.3699
96,1979-01-15,B001057,Dale Bumpers,AR,3,Democratic,Democrat,1925-08-12,53,156,53.4274
96,1979-01-15,D000401,Robert Joseph Dole,KS,3,Republican,Republican,1923-07-22,55,177,55.4849
96,1979-01-15,F000268,Wendell Hampton Ford,KY,3,Democratic,Democrat,1924-09-08,54,129,54.3534
96,1979-01-15,G000236,John Herschel Glenn,OH,3,Democratic,Democrat,1921-07-18,57,181,57.4959
96,1979-01-15,P000009,Robert William Packwood,OR,3,Republican,Republican,1932-09-11,46,126,46.3452
96,1979-01-15,C000269,John Hubbard Chafee,RI,1,Republican,Republican,1922-10-22,56,85,56.2329
96,1979-01-15,M001054,Daniel Patrick Moynihan,NY,1,Democratic,Democrat,1927-03-16,51,305,51.8356
96,1979-01-15,R000460,William V. Roth,DE,1,Republican,Republican,1921-07-22,57,177,57.4849
96,1979-01-15,H000463,Jesse Helms,NC,2,Republican,Republican,1921-10-18,57,89,57.2438
96,1979-01-15,T000254,J. Strom Thurmond,SC,2,Republican,Republican,1902-12-05,76,41,76.1123
96,1979-01-15,H000725,Ernest F. Hollings,SC,3,Democratic,Democrat,1922-01-01,57,14,57.0384
96,1979-01-15,S000064,Paul S. Sarbanes,MD,1,Democratic,Democrat,1933-02-03,45,346,45.9479
96,1979-01-15,D000407,Pete V. Domenici,NM,2,Republican,Republican,1932-05-07,46,253,46.6932
96,1979-01-15,S000888,Ted F. Stevens,AK,2,Republican,Republican,1923-11-18,55,58,55.1589
96,1979-01-15,W000154,John W. Warner,VA,2,Republican,Republican,1927-02-18,51,331,51.9068
96,1979-01-15,B001210,Robert C. Byrd,WV,1,Democratic,Democrat,1917-11-20,61,56,61.1534
96,1979-01-15,K000105,Edward M. Kennedy,MA,1,Democratic,Democrat,1932-02-22,46,327,46.8959
96,1979-01-15,B000444,Joseph R. Biden,DE,2,Democratic,Democrat,1942-11-20,36,56,36.1534
96,1979-01-15,I000025,Daniel K. Inouye,HI,3,Democratic,Democrat,1924-09-07,54,130,54.3562
96,1979-01-15,L000504,Richard G. Lugar,IN,1,Republican,Republican,1932-04-04,46,286,46.7836
96,1979-01-15,B000243,Max Baucus,MT,2,Democratic,Democrat,1941-12-11,37,35,37.0959
96,1979-01-15,L000261,Carl Levin,MI,2,Democratic,Democrat,1934-06-28,44,201,44.5507
96,1979-01-15,C000567,Thad Cochran,MS,2,Republican,Republican,1937-12-07,41,39,41.1068
96,1979-01-15,H000338,Orrin G. Hatch,UT,1,Republican,Republican,1934-03-22,44,299,44.8192
96,1979-01-15,L000174,Patrick J. Leahy,VT,3,Democratic,Democrat,1940-03-31,38,290,38.7945
97,1981-01-05,G000386,Chuck Grassley,IA,3,Republican,Republican,1933-09-17,47,110,47.3014
97,1981-01-05,B001209,Harry Flood Byrd,VA,1,Other,Independent,1914-12-20,66,16,66.0438
97,1981-01-05,C000120,Howard Walter Cannon,NV,1,Democratic,Democrat,1912-01-26,68,345,68.9426
97,1981-01-05,H000384,Samuel Ichiye Hayakawa,CA,1,Republican,Republican,1906-07-18,74,171,74.4685
97,1981-01-05,S000132,Harrison Hagan Schmitt,NM,1,Republican,Republican,1935-07-03,45,186,45.5096
97,1981-01-05,W000502,Harrison Arlington Williams,NJ,1,Democratic,Democrat,1919-12-10,61,26,61.0712
97,1981-01-05,B000063,Howard Henry Baker,TN,2,Republican,Republican,1925-11-15,55,51,55.1397
97,1981-01-05,H000905,Walter Darlington Huddleston,KY,2,Democratic,Democrat,1926-04-15,54,265,54.726
97,1981-01-05,J000101,Roger William Jepsen,IA,2,Republican,Republican,1928-12-23,52,13,52.0356
97,1981-01-05,P000222,Charles Harting Percy,IL,2,Republican,Republican,1919-09-27,61,100,61.274
97,1981-01-05,R000046,Jennings Randolph,WV,2,Democratic,Democrat,1902-03-08,78,303,78.8301
97,1981-01-05,T000322,John Goodwin Tower,TX,2,Republican,Republican,1925-09-29,55,98,55.2685
97,1981-01-05,T000393,Paul Efthemios Tsongas,MA,2,Democratic,Democrat,1941-02-14,39,326,39.8907
97,1981-01-05,A000009,James Abdnor,SD,3,Republican,Republican,1923-02-13,57,327,57.8934
97,1981-01-05,A000208,Mark Andrews,ND,3,Republican,Republican,1926-05-19,54,231,54.6329
97,1981-01-05,D000259,Jeremiah Andrew Denton,AL,3,Republican,Republican,1924-07-15,56,174,56.4767
97,1981-01-05,E000004,Thomas Francis Eagleton,MO,3,Democratic,Democrat,1929-09-04,51,123,51.337
97,1981-01-05,E000017,John Porter East,NC,3,Republican,Republican,1931-05-05,49,245,49.6712
97,1981-01-05,G000267,Barry Morris Goldwater,AZ,3,Republican,Republican,1909-01-01,72,4,72.011
97,1981-01-05,H000287,Gary Warren Hart,CO,3,Democratic,Democrat,1936-11-28,44,38,44.1041
97,1981-01-05,H000374,Paula Hawkins,FL,3,Republican,Republican,1927-01-24,53,347,53.9481
97,1981-01-05,L000148,Paul Dominque Laxalt,NV,3,Republican,Republican,1922-08-02,58,156,58.4274
97,1981-01-05,L000428,Russell Billiu Long,LA,3,Democratic,Democrat,1918-11-03,62,63,62.1726
97,1981-01-05,M000241,Charles McCurdy Mathias,MD,3,Republican,Republican,1922-07-24,58,165,58.4521
97,1981-01-05,M000257,Mack Francis Mattingly,GA,3,Republican,Republican,1931-01-07,49,364,49.9945
97,1981-01-05,C000356,Lawton Mainor Chiles,FL,1,Democratic,Democrat,1930-04-03,50,277,50.7589
97,1981-01-05,J000013,Henry Martin Jackson,WA,1,Democratic,Democrat,1912-05-31,68,219,68.6
97,1981-01-05,M000635,John Melcher,MT,1,Democratic,Democrat,1924-09-06,56,121,56.3315
97,1981-01-05,P000553,William Proxmire,WI,1,Democratic,Democrat,1915-11-11,65,55,65.1507
97,1981-01-05,S000776,Robert Theodore Stafford,VT,1,Republican,Republican,1913-08-08,67,150,67.411
97,1981-01-05,S000852,John Cornelius Stennis,MS,1,Democratic,Democrat,1901-08-03,79,155,79.4247
97,1981-01-05,W000253,Lowell Palmer Weicker,CT,1,Republican,Republican,1931-05-16,49,234,49.6411
97,1981-01-05,Z000013,Edward Zorinsky,NE,1,Democratic,Democrat,1928-11-11,52,55,52.1507
97,1981-01-05,A000219,William Lester Armstrong,CO,2,Republican,Republican,1937-03-16,43,295,43.8082
97,1981-01-05,B000647,Rudolph Eli Boschwitz,MN,2,Republican,Republican,1930-11-07,50,59,50.1616
97,1981-01-05,H000951,Gordon John Humphrey,NH,2,Republican,Republican,1940-10-09,40,88,40.2411
97,1981-01-05,M000346,James Albertus McClure,ID,2,Republican,Republican,1924-12-27,56,9,56.0247
97,1981-01-05,C000877,Alan Cranston,CA,3,Democratic,Democrat,1914-06-19,66,200,66.5479
97,1981-01-05,D000366,Alan John Dixon,IL,3,Democratic,Democrat,1927-07-07,53,182,53.4986
97,1981-01-05,G000072,Edwin Jacob Garn,UT,3,Republican,Republican,1932-10-12,48,85,48.2329
97,1981-01-05,K000019,Robert Walter Kasten,WI,3,Republican,Republican,1942-06-19,38,200,38.5479
97,1981-01-05,Q000007,James Danforth Quayle,IN,3,Republican,Republican,1947-02-04,33,336,33.918
97,1981-01-05,R000497,Warren Bruce Rudman,NH,3,Republican,Republican,1930-05-18,50,232,50.6356
97,1981-01-05,S001138,Steven Douglas Symms,ID,3,Republican,Republican,1938-04-23,42,257,42.7041
97,1981-01-05,B000401,Lloyd Millard Bentsen,TX,1,Democratic,Democrat,1921-02-11,59,329,59.8989
97,1981-01-05,B001077,Quentin Northrup Burdick,ND,1,Democratic,Democrat,1908-06-19,72,200,72.5479
97,1981-01-05,D000030,John Claggett Danforth,MO,1,Republican,Republican,1936-09-05,44,122,44.3342
97,1981-01-05,D000185,Dennis Webster DeConcini,AZ,1,Democratic,Democrat,1937-05-08,43,242,43.663
97,1981-01-05,D000566,David Ferdinand Durenberger,MN,1,Republican,Republican,1934-08-19,46,139,46.3808
97,1981-01-05,H000456,Henry John Heinz,PA,1,Republican,Republican,1938-10-23,42,74,42.2027
97,1981-01-05,M000250,Spark Masayuki Matsunaga,HI,1,Democratic,Democrat,1916-10-08,64,89,64.2438
97,1981-01-05,M000678,Howard Morton Metzenbaum,OH,1,Democratic,Democrat,1917-06-04,63,215,63.589
97,1981-01-05,M000811,George John Mitchell,ME,1,Democratic,Democrat,1933-08-20,47,138,47.3781
97,1981-01-05,R000249,Donald Wayne Riegle,MI,1,Democratic,Democrat,1938-02-04,42,336,42.918
97,1981-01-05,S000068,James Ralph Sasser,TN,1,Democratic,Democrat,1936-09-30,44,97,44.2658
97,1981-01-05,W000092,Malcolm Wallop,WY,1,Republican,Republican,1933-02-27,47,313,47.8552
97,1981-01-05,B000639,David Lyle Boren,OK,2,Democratic,Democrat,1941-04-21,39,259,39.7096
97,1981-01-05,B001225,William Warren Bradley,NJ,2,Democratic,Democrat,1943-07-28,37,161,37.4411
97,1981-01-05,C000598,William Sebastian Cohen,ME,2,Republican,Republican,1940-08-28,40,130,40.3562
97,1981-01-05,E000284,J. James Exon,NE,2,Democratic,Democrat,1921-08-09,59,149,59.4082
97,1981-01-05,H000343,Mark Odom Hatfield,OR,2,Republican,Republican,1922-07-12,58,177,58.4849
97,1981-01-05,H000445,Howell Thomas Heflin,AL,2,Democratic,Democrat,1921-06-19,59,200,59.5479
97,1981-01-05,J000189,John Bennett Johnston,LA,2,Democratic,Democrat,1932-06-10,48,209,48.5726
97,1981-01-05,K000017,Nancy Landon Kassebaum,KS,2,Republican,Republican,1932-07-29,48,160,48.4384
97,1981-01-05,N000171,Samuel Augustus Nunn,GA,2,Democratic,Democrat,1938-09-08,42,119,42.326
97,1981-01-05,P000193,Claiborne de Borda Pell,RI,2,Democratic,Democrat,1918-11-22,62,44,62.1205
97,1981-01-05,P000513,Larry Lee Pressler,SD,2,Republican,Republican,1942-03-29,38,282,38.7726
97,1981-01-05,P000556,David Hampton Pryor,AR,2,Democratic,Democrat,1934-08-29,46,129,46.3534
97,1981-01-05,S000429,Alan Kooi Simpson,WY,2,Republican,Republican,1931-09-02,49,125,49.3425
97,1981-01-05,B001057,Dale Bumpers,AR,3,Democratic,Democrat,1925-08-12,55,146,55.4
97,1981-01-05,D000018,Alfonse Marcello D’Amato,NY,3,Republican,Republican,1937-08-01,43,157,43.4301
97,1981-01-05,D000401,Robert Joseph Dole,KS,3,Republican,Republican,1923-07-22,57,167,57.4575
97,1981-01-05,F000268,Wendell Hampton Ford,KY,3,Democratic,Democrat,1924-09-08,56,119,56.326
97,1981-01-05,G000236,John Herschel Glenn,OH,3,Democratic,Democrat,1921-07-18,59,171,59.4685
97,1981-01-05,P000009,Robert William Packwood,OR,3,Republican,Republican,1932-09-11,48,116,48.3178
97,1981-01-05,C000269,John Hubbard Chafee,RI,1,Republican,Republican,1922-10-22,58,75,58.2055
97,1981-01-05,G000333,T. Slade Gorton,WA,3,Republican,Republican,1928-01-08,52,363,52.9918
97,1981-01-05,M001054,Daniel Patrick Moynihan,NY,1,Democratic,Democrat,1927-03-16,53,295,53.8082
97,1981-01-05,R000460,William V. Roth,DE,1,Republican,Republican,1921-07-22,59,167,59.4575
97,1981-01-05,H000463,Jesse Helms,NC,2,Republican,Republican,1921-10-18,59,79,59.2164
97,1981-01-05,T000254,J. Strom Thurmond,SC,2,Republican,Republican,1902-12-05,78,31,78.0849
97,1981-01-05,H000725,Ernest F. Hollings,SC,3,Democratic,Democrat,1922-01-01,59,4,59.011
97,1981-01-05,M001085,Frank H. Murkowski,AK,3,Republican,Republican,1933-03-28,47,283,47.7753
97,1981-01-05,N000102,Don Nickles,OK,3,Republican,Republican,1948-12-06,32,30,32.0822
97,1981-01-05,S000064,Paul S. Sarbanes,MD,1,Democratic,Democrat,1933-02-03,47,337,47.9208
97,1981-01-05,D000407,Pete V. Domenici,NM,2,Republican,Republican,1932-05-07,48,243,48.6658
97,1981-01-05,S000888,Ted F. Stevens,AK,2,Republican,Republican,1923-11-18,57,48,57.1315
97,1981-01-05,W000154,John W. Warner,VA,2,Republican,Republican,1927-02-18,53,322,53.8798
97,1981-01-05,D000388,Christopher J. Dodd,CT,3,Democratic,Democrat,1944-05-27,36,223,36.611
97,1981-01-05,S000709,Arlen Specter,PA,3,Republican,Republican,1930-02-12,50,328,50.8962
97,1981-01-05,B001210,Robert C. Byrd,WV,1,Democratic,Democrat,1917-11-20,63,46,63.126
97,1981-01-05,K000105,Edward M. Kennedy,MA,1,Democratic,Democrat,1932-02-22,48,318,48.8689
97,1981-01-05,B000444,Joseph R. Biden,DE,2,Democratic,Democrat,1942-11-20,38,46,38.126
97,1981-01-05,I000025,Daniel K. Inouye,HI,3,Democratic,Democrat,1924-09-07,56,120,56.3288
97,1981-01-05,L000504,Richard G. Lugar,IN,1,Republican,Republican,1932-04-04,48,276,48.7562
97,1981-01-05,B000243,Max Baucus,MT,2,Democratic,Democrat,1941-12-11,39,25,39.0685
97,1981-01-05,L000261,Carl Levin,MI,2,Democratic,Democrat,1934-06-28,46,191,46.5233
97,1981-01-05,C000567,Thad Cochran,MS,2,Republican,Republican,1937-12-07,43,29,43.0795
97,1981-01-05,H000338,Orrin G. Hatch,UT,1,Republican,Republican,1934-03-22,46,289,46.7918
97,1981-01-05,L000174,Patrick J. Leahy,VT,3,Democratic,Democrat,1940-03-31,40,280,40.7671
98,1983-01-03,G000386,Chuck Grassley,IA,3,Republican,Republican,1933-09-17,49,108,49.2959
98,1983-01-03,B000063,Howard Henry Baker,TN,2,Republican,Republican,1925-11-15,57,49,57.1342
98,1983-01-03,H000905,Walter Darlington Huddleston,KY,2,Democratic,Democrat,1926-04-15,56,263,56.7205
98,1983-01-03,J000101,Roger William Jepsen,IA,2,Republican,Republican,1928-12-23,54,11,54.0301
98,1983-01-03,P000222,Charles Harting Percy,IL,2,Republican,Republican,1919-09-27,63,98,63.2685
98,1983-01-03,R000046,Jennings Randolph,WV,2,Democratic,Democrat,1902-03-08,80,301,80.8247
98,1983-01-03,T000322,John Goodwin Tower,TX,2,Republican,Republican,1925-09-29,57,96,57.263
98,1983-01-03,T000393,Paul Efthemios Tsongas,MA,2,Democratic,Democrat,1941-02-14,41,323,41.8849
98,1983-01-03,A000009,James Abdnor,SD,3,Republican,Republican,1923-02-13,59,324,59.8877
98,1983-01-03,A000208,Mark Andrews,ND,3,Republican,Republican,1926-05-19,56,229,56.6274
98,1983-01-03,D000259,Jeremiah Andrew Denton,AL,3,Republican,Republican,1924-07-15,58,172,58.4712
98,1983-01-03,E000004,Thomas Francis Eagleton,MO,3,Democratic,Democrat,1929-09-04,53,121,53.3315
98,1983-01-03,E000017,John Porter East,NC,3,Republican,Republican,1931-05-05,51,243,51.6658
98,1983-01-03,G000267,Barry Morris Goldwater,AZ,3,Republican,Republican,1909-01-01,74,2,74.0055
98,1983-01-03,H000287,Gary Warren Hart,CO,3,Democratic,Democrat,1936-11-28,46,36,46.0986
98,1983-01-03,H000374,Paula Hawkins,FL,3,Republican,Republican,1927-01-24,55,344,55.9425
98,1983-01-03,L000148,Paul Dominque Laxalt,NV,3,Republican,Republican,1922-08-02,60,154,60.4219
98,1983-01-03,L000428,Russell Billiu Long,LA,3,Democratic,Democrat,1918-11-03,64,61,64.1671
98,1983-01-03,M000241,Charles McCurdy Mathias,MD,3,Republican,Republican,1922-07-24,60,163,60.4466
98,1983-01-03,M000257,Mack Francis Mattingly,GA,3,Republican,Republican,1931-01-07,51,361,51.989
98,1983-01-03,C000356,Lawton Mainor Chiles,FL,1,Democratic,Democrat,1930-04-03,52,275,52.7534
98,1983-01-03,H000439,Jacob Chic Hecht,NV,1,Republican,Republican,1928-11-30,54,34,54.0932
98,1983-01-03,J000013,Henry Martin Jackson,WA,1,Democratic,Democrat,1912-05-31,70,217,70.5945
98,1983-01-03,M000635,John Melcher,MT,1,Democratic,Democrat,1924-09-06,58,119,58.326
98,1983-01-03,P000553,William Proxmire,WI,1,Democratic,Democrat,1915-11-11,67,53,67.1452
98,1983-01-03,S000776,Robert Theodore Stafford,VT,1,Republican,Republican,1913-08-08,69,148,69.4055
98,1983-01-03,S000852,John Cornelius Stennis,MS,1,Democratic,Democrat,1901-08-03,81,153,81.4192
98,1983-01-03,T000367,Paul Seward Trible,VA,1,Republican,Republican,1946-12-29,36,5,36.0137
98,1983-01-03,W000253,Lowell Palmer Weicker,CT,1,Republican,Republican,1931-05-16,51,232,51.6356
98,1983-01-03,Z000013,Edward Zorinsky,NE,1,Democratic,Democrat,1928-11-11,54,53,54.1452
98,1983-01-03,A000219,William Lester Armstrong,CO,2,Republican,Republican,1937-03-16,45,293,45.8027
98,1983-01-03,B000647,Rudolph Eli Boschwitz,MN,2,Republican,Republican,1930-11-07,52,57,52.1562
98,1983-01-03,H000951,Gordon John Humphrey,NH,2,Republican,Republican,1940-10-09,42,86,42.2356
98,1983-01-03,M000346,James Albertus McClure,ID,2,Republican,Republican,1924-12-27,58,7,58.0192
98,1983-01-03,C000877,Alan Cranston,CA,3,Democratic,Democrat,1914-06-19,68,198,68.5425
98,1983-01-03,D000366,Alan John Dixon,IL,3,Democratic,Democrat,1927-07-07,55,180,55.4932
98,1983-01-03,G000072,Edwin Jacob Garn,UT,3,Republican,Republican,1932-10-12,50,83,50.2274
98,1983-01-03,K000019,Robert Walter Kasten,WI,3,Republican,Republican,1942-06-19,40,198,40.5425
98,1983-01-03,Q000007,James Danforth Quayle,IN,3,Republican,Republican,1947-02-04,35,333,35.9123
98,1983-01-03,R000497,Warren Bruce Rudman,NH,3,Republican,Republican,1930-05-18,52,230,52.6301
98,1983-01-03,S001138,Steven Douglas Symms,ID,3,Republican,Republican,1938-04-23,44,255,44.6986
98,1983-01-03,B000401,Lloyd Millard Bentsen,TX,1,Democratic,Democrat,1921-02-11,61,326,61.8932
98,1983-01-03,B001077,Quentin Northrup Burdick,ND,1,Democratic,Democrat,1908-06-19,74,198,74.5425
98,1983-01-03,D000030,John Claggett Danforth,MO,1,Republican,Republican,1936-09-05,46,120,46.3288
98,1983-01-03,D000185,Dennis Webster DeConcini,AZ,1,Democratic,Democrat,1937-05-08,45,240,45.6575
98,1983-01-03,D000566,David Ferdinand Durenberger,MN,1,Republican,Republican,1934-08-19,48,137,48.3753
98,1983-01-03,H000456,Henry John Heinz,PA,1,Republican,Republican,1938-10-23,44,72,44.1973
98,1983-01-03,M000250,Spark Masayuki Matsunaga,HI,1,Democratic,Democrat,1916-10-08,66,87,66.2384
98,1983-01-03,M000678,Howard Morton Metzenbaum,OH,1,Democratic,Democrat,1917-06-04,65,213,65.5836
98,1983-01-03,M000811,George John Mitchell,ME,1,Democratic,Democrat,1933-08-20,49,136,49.3726
98,1983-01-03,R000249,Donald Wayne Riegle,MI,1,Democratic,Democrat,1938-02-04,44,333,44.9123
98,1983-01-03,S000068,James Ralph Sasser,TN,1,Democratic,Democrat,1936-09-30,46,95,46.2603
98,1983-01-03,W000092,Malcolm Wallop,WY,1,Republican,Republican,1933-02-27,49,310,49.8493
98,1983-01-03,W000607,Pete Wilson,CA,1,Republican,Republican,1933-08-23,49,133,49.3644
98,1983-01-03,B000639,David Lyle Boren,OK,2,Democratic,Democrat,1941-04-21,41,257,41.7041
98,1983-01-03,B001225,William Warren Bradley,NJ,2,Democratic,Democrat,1943-07-28,39,159,39.4356
98,1983-01-03,C000598,William Sebastian Cohen,ME,2,Republican,Republican,1940-08-28,42,128,42.3507
98,1983-01-03,E000284,J. James Exon,NE,2,Democratic,Democrat,1921-08-09,61,147,61.4027
98,1983-01-03,H000343,Mark Odom Hatfield,OR,2,Republican,Republican,1922-07-12,60,175,60.4795
98,1983-01-03,H000445,Howell Thomas Heflin,AL,2,Democratic,Democrat,1921-06-19,61,198,61.5425
98,1983-01-03,J000189,John Bennett Johnston,LA,2,Democratic,Democrat,1932-06-10,50,207,50.5671
98,1983-01-03,K000017,Nancy Landon Kassebaum,KS,2,Republican,Republican,1932-07-29,50,158,50.4329
98,1983-01-03,N000171,Samuel Augustus Nunn,GA,2,Democratic,Democrat,1938-09-08,44,117,44.3205
98,1983-01-03,P000193,Claiborne de Borda Pell,RI,2,Democratic,Democrat,1918-11-22,64,42,64.1151
98,1983-01-03,P000513,Larry Lee Pressler,SD,2,Republican,Republican,1942-03-29,40,280,40.7671
